URL,Category,Sub Category,Date,Time,Title,Content,View,Share,Comment_info
https://www.sinchew.com.my/content/content_2342901.html,即时国内/ 【大马疫情】森州4新增病例·绿州再减一个,全国,即时,2020-09-15,11:31:56,（八打灵再也15日讯）卫生部指出，随著森美兰BUNGA船感染群在出现4宗新增确诊病例，国内的绿州已经从9个减少至8个。 目前国内的8个绿州是吉隆坡、玻璃市、霹雳、马六甲、柔佛、登嘉楼、吉兰丹及砂拉越。 卫生部今早在推特发文指出，在过去14天里，国内有3个地区因为冠病确诊病例高企，依然是红区，这3个地区分别是有57个活跃病例的哥打士打、94个活跃病例的拿笃，以及335宗活跃病例的斗湖。 “请大家继续遵守标准作业程序，实行防范步骤，预防冠病传染。” ,nan,nan,nan
https://www.sinchew.com.my/content/content_2342877.html,即时国内/ 排污引发大制水·维修厂5高层面控不准保释,全国,即时,2020-09-15,10:30:26, （士拉央15日讯）涉嫌排污水到贡河引发雪隆大制水的4名维修厂董事及1名经理，今日被控上庭，他们皆不认罪，不获准保释，案件择定10月27日过堂。 5名被告分别是叶国伟（译音，52岁）丶叶国文（译音，58岁）丶叶国君（译音，50岁）丶叶国荣（译音，60岁）及何文良（译音，59岁）。 他们于今早8时45分抵步士拉央地庭，共面对2项控状，分别是涉嫌破坏水源或改变河道及污染环境，因此抵触刑事法典第430条文及1974年环境素质法令第25条文，并可在刑事法典第34（同谋）条文同读。  较早前，控辩双方在庭内就被告们的保释条件进行争辩。 主控官伊斯干达副检察司强调水供课题的严重性，导致600万用户的水供受影响，且相关罪行涉及公众利益，是不可保释的。 “若法庭批准被告们保释，会让公众对司法制度留下负面印象......若法庭要批准被告们保释，我建议每人200万令吉。” 他说，被告们并非初犯，早在今年3月被罚款6万令吉。 4被告亲属转污点证人 他也说，在落网的9人中，有4人转为污点证人指证被告们有罪，这4人与被告有亲属关系。 对此，辩方律师拿督里扎哈山提出异议，引用案例反驳控方论述，认为其当事人可给予保释，并指控方建议以200万令吉保释金额不合理。 他也强调，控方的论述并不准确，其当事人被罚款的原因与排污无关，更没有重犯的说词。 他否认转为污点证人的4人与被告们有亲属关系。 针对控方提及公众留下负面印象的论点，他表示，法庭不应以公众观感为基础进行裁决。 他也在法庭纠正此案指其当事人持有“工厂”（kilang）的用词。 “我的当事人持有的工厂并非24小时运作的工厂，而是修理车辆的维修厂（Bengkel）。”  辩方以被告们年过半百属于冠病高风险群体为由，要求法庭给予保释，其中有人是血压高及糖尿病患者，并建议法庭，每人以10万令吉的保释金额保外。 第一控状指出，他们被指于2020年9月2至3日期间，在雪州鹅唛万挠区YIP CHEE SENG & SONS 私人有限公司，蓄意共谋将维修厂含有害废料排入流向贡河的水沟，在明知此行为可能影响水供，意即人们的饮水；因此抵触刑事法典第430条文，并可在刑事法典第34条文同读。 一旦罪成，可被判处不少于5年及不超过30年监禁或罚款，或两者兼施。 第二控状指出，他们被指于在相同地点及时间，在未持有执照的情况下，蓄意共谋排放有害废料至流向贡河的水沟；因此抵触1974年环境素质法令第25（1）条文，可在刑事法典第34条文同读。 一旦罪成，可被罚款不超过10万令吉或监禁不超过5年或两者兼施。 ,nan,nan,nan
https://www.sinchew.com.my/content/content_2342868.html,看点头条/ 每个口罩卖1令吉50仙·贸消局查餐车小贩,全国,即时,2020-09-15,09:57:09, （槟城15日讯）一个三层口罩卖1令吉50仙，槟州贸消局查餐车小贩。 当局昨日傍晚接民众投诉，指在槟城第二大桥的峇都茅餐车市集，有小贩以1令吉50仙卖三层口罩，超出政府宣布的顶价1令吉。  执法员昨晚到场调查，发现确有此事，该小贩在放有个人资料记录簿的桌上，摆着小篮子售卖口罩，价格牌写着1令吉50仙。 当局援引2011年价格控制及反暴利法令调查。 一旦被判处罪成，个人可被罚款最高1万令吉，公司名义可被罚款最高2万令吉。 民众可致电当局投诉，号码是04-3840100，或WhatsApp号码019-2794317。 国内贸易及消费人事务部长拿督亚历山大8月11日宣布，政府决定调低每个三层式口罩的零售价格，从1令吉20仙降至1令吉。  ,nan,nan,nan
https://www.sinchew.com.my/content/content_2342833.html,即时国内/ 女郎疑掉入爱情包裹· 机场直播哭称“情郎”被扣,全国,即时,2020-09-15,00:02:24, （八打灵再也14日讯）华裔女郎疑掉入爱情包裹骗案陷阱，单身从柔佛州新山驾车百里迢迢到来吉隆坡国际机场会见“情郎”不果，情绪失控下开直播在机场哭求网民救出她被扣留在机场的“情郎”。 上述直播今日傍晚在社交媒体流传后，引起众多网民议论纷纷，一些人也怀疑女郎是否受失恋打击，以致做出上述失常的举止。 据女郎在直播中哭䜣，男友在机场被扣留，如果不救出来，男友要“死了”。 她声称男友从英国乘飞机来我国找她，却被海关人员扣留，需要数千令吉来办理手续费，并要求她汇款。 她声称今早约7时，从新山驾车到来机场，准备与男友见面，却因男友在机场被扣留而无法会面，她也要求好心人协助她，收留她过夜，因为她在雪隆区没有亲友。 女郎在机场哭闹的举止，也惊动女警到来了解案情，惟经过查询后，发现昨今两日都没有班机从英国飞来我国。 至截稿时，一些好心人正在设法联络女郎的家人，希望家人把她带回家。 ,nan,nan,nan
https://www.sinchew.com.my/content/content_2342828.html,即时国内/ 野新市镇晚间大火· 4老木店屋遭吞噬,全国,即时,2020-09-14,22:46:41, （马六甲14日讯）野新市镇今晚发生大火，桥头往亚沙汉三岔路口一排4间老旧木板店屋遭大火吞噬，损失一时无法估计。 这起大火是于今晚8时15分左右发生，失火地点就位于高坡角下。 根据了解，失火的店屋当中，一间是华人餐馆，一间是印裔餐馆，因为2间为空置单位。 据悉，火势相信是从华人餐馆后部开始，迅速蔓延开去，熊熊烈火吞噬着左右两边的店屋。初步消息指出，这场大火没有夺走人命。 野新消拯局是于晚上8时19分接获投报，马上从出动多辆消防车及多名消拯人员到现场灌救，同时，武吉卡迪消拯局、巴当德姆消拯局及爱极乐消拯局也出动消防车、水槽车及消拯人员前往支援。 消拯人员于晚上8时23分抵达现场，火势随后受到控制及扑灭。 望万州议员拿督黄和平及格西当州议员谢守钦，也赶到现场了解情况。 ,nan,nan,nan
https://www.sinchew.com.my/content/content_2342810.html,教育/ 星洲“遗忘准教师”报道引关注·即起至10月4可查询通知,全国,教育,2020-09-15,09:40:00,  （八打灵再也14日讯）星洲日报昨日报道“被遗忘准教师向教育部求助”一事引起教育界的关注，教育服务委员会（SPP）迅速采取行动，并于今午公布假期师训班的面试详情，毕业生可从即日起至10月4日查询面试通知。 吁录制视频作面试用途 由于受到冠病疫情影响，这也是该委会有史以来首次要求假期师训班的毕业生，录制视频作为面试用途。 本报记者于傍晚浏览该网站时，发现教育服务委员会在官网上载的假期师训班面试指南，当中阐明毕业生必须在视频中展示自己可成为DG41级别公务员的才能。   5分钟视频内容涵盖3部分 指南指出，视频时长不能超过5分钟，内容涵盖3个部分，即（一）以马来文做自我介绍、参与课外活动、工作经验（若有）、说明除了母语之外，首选语言及所掌握的其他语言、其他技能和优势，此部分长达2分钟。 第二部分为设计教学的表演场景，展现自己在教学方面如何应用持续专业发展积分（CPD）、校本评估（PBS）、高层次思维技巧（HOTS）、21世纪学校及其他。在这部分，毕业生可以使用任何语言去呈现，建议时间为2分钟。 第三部分则是基本常识，以马来文讲解教师诚信、国家教育理念、大马教育制度、家教协会及冠病疫情，建议时间为1分钟。 指南表示，毕业生可以自由进行视频剪辑或在不同的空间、数量进行拍摄。不过，视频仅限于在不同部分之间进行剪辑。至于上载的视频必须转换为MP4格式，分辨率为720P。 指南说，教育服务委员会有权不接受任何不符合规定的视频。 上载云端硬碟电邮视频链接 毕业生的视频必须上载到属于本身拥有的云端硬碟（Google Drive），并最迟于10月4日晚上11时59分之前将相关视频链接电邮至网站（pengambilan@spp.gov.my）。 教育部副部长拿督马汉顺接受星洲日报访问时表示，他在接获假期师训班毕业生不获面试通知的消息后，随即指示相关部门采取行动，并了解当中所存在的问题，以寻找解决方案。 王超群：因疫情无法面对面面试 教总主席王超群接受本报访问时说，教总是于傍晚5时接获假期师训班毕业生的通知，表示教育服务委员会已经公布面试详情。 他指出，据了解，由于疫情的影响，当局无法面对面进行面试，因此将改用录制视频的方式。 他对于有关当局正视各方对这批假期师训班教师迟迟无法面试的问题，进而马上采取解决方案，表示欢迎。 此外，王超群也希望教育服务委员会能在最快的时间内，为其他约680位已经毕业的教师学士课程华小组学员安排面试，以早日可以派到学校执教及填补空缺。  ,nan,nan,nan
https://www.sinchew.com.my/content/content_2342906.html,即时国际/ 每天半夜要喂4次奶‧新手妈妈崩溃：好想把你塞回去,国际,即时,2020-09-15,11:48:00,父母养育孩子不简单，尤其是初生婴儿几乎是寸步不离照顾，睡眠休息时间不足，导致身心疲累。台湾一名新手妈妈近日就在社交网站发文，埋怨9个月大得儿子仍每天半夜要喂4次奶、哭闹无数次。她坦言：“此刻我真的好想把你塞回去，身心疲惫”。 该名妈妈在脸书群组 《爆怨公社》发文表示，为什么9个月大的婴儿还不会睡过夜，儿子每天半夜喂4次奶是基本，哭闹更是无数次，平均一晚自己能睡上两个小时已经可以偷笑。 她说，“长期下来的疲劳，真的快要爆炸了”，即使在网上看不少文章，也未能解决孩子睡眠的问题。虽然明白这是育儿的过程，但真的很想把孩子塞回去。 由于真的压抑好久，这名妈妈所透过发文来宣洩自己，没想到一夜间已获7000多个赞好。 网民们纷纷留言表示，“加油 但真的还有得熬 孩子每天长大 每个阶段要烦脑的都不同”、“妈妈不简单，相信很快宝宝就会跨出那一步了”、“这是看运气的，我家双胞胎一直到一岁半才过夜”、“母奶？比较快饿。配方奶下去，可以睡更久”、“半夜会喝到四次奶，就是没吃饱。我儿子那时期，帮他调整到12点喝一次，但是要让他喝饱，所谓喝饱就是喝到他不喝为止。就可以撑到早上”。 ,nan,nan,nan
https://www.sinchew.com.my/content/content_2342909.html,即时国际/ 3例境外输入病例‧云南瑞丽封城全员检测,国际,即时,2020-09-15,11:53:11,  （北京15日法新电）中国官员周二表示，随着与缅甸接壤的云南省瑞丽市出现数宗境外输入病例，当局周一稍晚实施封城，并准备展开大规模病毒采检计划。 据报道，瑞丽市近日出现3宗确诊病例，患者均为缅甸人，从缅甸偷渡入境德宏州瑞丽市。 市政府官员周二发声明称，全市城区人员居家隔离，并从周一傍晚时分起严格执行人员出入境管控，封堵渡口。 他们声称，所有居民稍后将接受病毒检测。瑞丽市人口超过21万。 除了超市、药房和菜市之外，其他商业活动一律暂时关闭。 上述官员表示，新增病例属源自缅甸的输入性病例，当局将严格实施边境管控，打击“非法偷越国边境”活动。 缅甸东北边境的木姐镇与瑞丽市隔江连接，也是缅甸通往中国的主要门户。当地以肮脏的街道、军火走私、赌场和毒品而闻名。 瑞丽市副市长杨变强周一召开新闻发布会称，针对无法查实入境时间、无固定住所、无固定务工场所的，当局将采取集中遣返措施。 自武汉今年初爆发冠病疫情后，当局通过严格的封锁措施，迅速地控制疫情。 目前国内大部分病例为境外输入性病例，所以中国至今仍对大部分外国人实施入境限制。 中国卫健委周二通报，国内新增7宗确诊病例，均为境外输入。 缅甸是中国“一带一路”倡议的重要一环，当中包括全长431公里的木姐到曼德勒高速铁路项目，建设成本约为89亿美元（约368亿令吉）  ,nan,nan,nan
https://www.sinchew.com.my/content/content_2342896.html,即时国际/ 丈夫因财产推她坠崖·孕妇幸存：还相信爱情,国际,即时,2020-09-15,11:11:56, （中国·江苏15日讯）一名孕妇遭丈夫推下悬崖，奇迹生还后坦言自己仍相信爱情。 王灵与俞东去年6月到泰国旅行，登山前丈夫没有准许她带手机，途中更以带她去看三千年前的古人类壁画为由，将她带到了悬崖边。 俞东突然问孕妻，“你这辈子有什么遗憾的事吗？” 俞东从背后环抱住王灵并亲吻她，却在她往前走一步的时候，亲昵的动作瞬间变成邪恶的魔爪，一把将她推下悬崖。 同时，俞东还恶狠狠地叫嚣着，“你去死吧！” 且坐在悬崖边听了40多分钟，确认妻子死透了才离开。 不幸中的大幸是，王灵在坠崖过程中，被一棵树拖住挽救了自己的生命。随后一名迷路的游客发现了她，最后她被送到医院去接受治疗。  王灵全身多处骨折，肚中的胎儿因为要治疗不得不被迫引产。 王灵事后透露，丈夫在病房里威胁她，说如果不配合他可能会有进一步行动。 “我只能先自保，谎称自己是因为头晕坠崖。” 据了解，案发前俞东早已偷偷给妻子买好保险，自己就是受益人，案发后他还向法院申请与妻子离婚，要求平分妻子的财产。 今年3月，俞男在曼谷被判处终身监禁。他和律师当庭提出上诉，二审将移交上一级法院审理。  1年多过去，王灵近日接受采访时表示，“结婚第二个月，因为钱，我们开始吵架。我每月给他2万，他觉得不够花，找我借钱”。 “躺在医院的时候，我特别想去见他一面，问他当初接近我全都是为了钱吗？” 不过，王灵依旧表示，“还相信爱情，爱情真实美好的存在在这个世界上，我没有碰到，只是缺了一点运气，但是不代表别人不会碰到”。 ,nan,nan,nan
https://www.sinchew.com.my/content/content_2342894.html,即时国际/ 中国疾控中心专家：普通人11月或可接种疫苗,国际,即时,2020-09-15,11:10:46, 中国即将进入秋冬流感高发季，针对备受关注的冠病疫苗研发、生产及接种情况，中国疾控中心专家武桂珍说，普通人在今年11月或12月就可以接种疫苗。 据中国央视新闻客户端消息，对于目前中国研发的疫苗进展，中国疾病预防控制中心生物安全首席专家武桂珍在央视《新闻1+1》节目中受访时说，她正在武汉参与疫苗生产车间安全评审，目前全球共有九种疫苗进入III期临床试验阶段，中国就占五种，其中新增一款中国与其他国家国际合作的疫苗。现在正紧锣密鼓地由卫健委组织专家对生产车间进行评审，已经有两家生产车间通过审批，正在进行第三家。 对于普通人还有多久能接种疫苗的问题，武桂珍说，“这个时间会很短，大概11月或12月，普通人就可以接种疫苗，因为根据它的三期临床结果来看，目前进展非常顺利。”她还提到，她自己在今年4月份作为实验人群打了疫苗，“这几个月感觉非常好，没有任何不一样的地方，接种疫苗的时候，局部也没有疼痛”。 至于接种疫苗后能起效多久，武桂珍表示，根据以往的经验和过去研究的结果，期望大概起效一到三年。因为时间很短，他们还在继续观察。 另外，对于今年为何较早发布流感接种疫苗指南，武桂珍解释说，秋冬季容易高发的是呼吸道传染病，像流感、肺炎等传染病，并且低温对于冠病病毒来说易于传播。冠病早期症状和流感会有相似，希望大家能够注射流感疫苗，防止在感染后临床识别上的困难。（联合早报） ,nan,nan,nan
